绒,絨,,406,150,6,9,+23150+,/rong2,1ジウ1(1ジュウ1)1ニユ1(1ニュ1),
絪,,406,,150,6,12,+26900+,/yin1,1イン1,
絮,,406,,150,6,12,+46903+,/xu4,1シヨ1(1ショ1)1ソ1ジヨ1(1ジョ1)1わた1わたいれ1くどい1,
絰,,407,,150,6,12,+21914+,/die2,1テツ1デチ1,
绖,絰,,407,150,6,9,+21114+,/die2,1テツ1デチ1,
統,,407,,150,6,12,+20913+,/tong3,1トウ1ヅ1(1ズ1)1すべる1いとぐち1すぢ1(1すじ1)1をさめる1(1おさめる1)1すべて1,
统,統,,407,150,6,9,+20112+,/tong3,1トウ1ヅ1(1ズ1)1すべる1いとぐち1すぢ1(1すじ1)1をさめる1(1おさめる1)1すべて1,
絲,,407,,150,6,12,+22993+,/si1,1シ1いと1,
絳,,407,,150,6,12,+27954+,/jiang4,1カウ1(1コウ1)1あか1あかい1,
绛,絳,,407,150,6,9,+27154+,/jiang4,1カウ1(1コウ1)1あか1あかい1,
絷,縶,,413,150,6,12,+55903+,/zhi2,1チフ1(1チュウ1),
绕,繞,,415,150,6,9,+25112+,/rao4,1ゼウ1(1ジョウ1)1ネウ1(1ニョウ1)1まつはる1(1まつわる1)1まとふ1(1まとう1)1めぐる1,
絵,繪,,415,150,6,12,+28931+,/hui4,1クワイ1(1カイ1)1ヱ1(1エ1)1ゑがく1(1えがく1),
绘,繪,,415,150,6,9,+28132+,/hui4,1クワイ1(1カイ1)1ヱ1(1エ1)1ゑがく1(1えがく1),
絍,紝,417,403,150,6,12,+22914+,/ren2,1ジン1ニン1はたいと1,
絚,緪,417,411,150,6,12,+21917+,/geng1,1コウ1,
絫,累,417,404,150,6,12,+23903+,/lei3,1ルヰ1(1ルイ1)1かさなる1かさねる1かさねて1しきりに1,
絹,,407,,150,7,13,+26927+,/juan4,1ケン1きぬ1,
绢,絹,,407,150,7,10,+26127+,/juan4,1ケン1きぬ1,
絺,,407,,150,7,13,+24927+,/chi1,1チ1かたびら1,
綁,,407,,150,7,13,+27927+,/bang3,1ハウ1(1ホウ1),
绑,綁,,407,150,7,10,+27127+,/bang3,1ハウ1(1ホウ1),
綃,,407,,150,7,13,+29927+,/xiao1,1セウ1(1ショウ1)1あやぎぬ1うすぎぬ1きぎぬ1,
绡,綃,,407,150,7,10,+29127+,/xiao1,1セウ1(1ショウ1)1あやぎぬ1うすぎぬ1きぎぬ1,
綆,,407,,150,7,13,+21946+,/geng3,1カウ1(1コウ1)1キヤウ1(1キョウ1)1つるべなは1(1つるべなわ1),
绠,綆,,407,150,7,10,+21146+,/geng3,1カウ1(1コウ1)1キヤウ1(1キョウ1)1つるべなは1(1つるべなわ1),
綈,,407,,150,7,13,+28927+,/di2,1テイ1ダイ1あつぎぬ1,
绨,綈,,407,150,7,10,+28127+,/di2,1テイ1ダイ1あつぎぬ1,
綌,,407,,150,7,13,+28968+,/xi4,1ケキ1キヤク1(1キャク1),
绤,綌,,407,150,7,10,+28168+,/xi4,1ケキ1キヤク1(1キャク1),
綍,紼,407,404,150,7,13,+24947+,/fu2,1フツ1ホチ1,
綏,,407,,150,7,13,+22944+,/sui1/sui2,1スヰ1(1スイ1)たれひも1たれる1やすい1やすらか1やすんずる1,
绥,綏,,407,150,7,10,+22144+,/sui1/sui2,1スヰ1(1スイ1)たれひも1たれる1やすい1やすらか1やすんずる1,
經,,407,,150,7,13,+21911+,/jing1,1ケイ1キヤウ1(1キョウ1)1つね1のり1たていと1たて1をさめる1(1おさめる1)1へる1すでに1くびれる1,
継,繼,,416,150,7,13,+29919+,/ji4,1ケイ1カイ1つぐ1ついで1まま1,
继,繼,,416,150,7,10,+29119+,/ji4,1ケイ1カイ1つぐ1ついで1まま1,
続,續,,416,150,7,13,+24912+,/xu4,1シヨク1(1ショク1)1ゾク1つづく1つづける1つぐ1,
綉,繡,417,416,150,7,13,+22927+,/xiu4,1シウ1(1シュウ1)1シユ1(1シュ1)1うつくしい1にしき1ぬひとり1(1ぬいとり1),
绣,綉繡,,417416,150,7,10,+22127+,/xiu4,1シウ1(1シュウ1)1シユ1(1シュ1)1うつくしい1にしき1ぬひとり1(1ぬいとり1),
27512(1),繁,417,414,150,7,13,+82793+,/fan2,1ハン1ボン1しげし1しげる1わづらはしい1(1わずらわしい1),
27512(2),繁,417,414,150,7,13,+82793+,/pan2,1ハン1バン1,
綜,,408,,150,8,14,+23991+,/zong4,1ソウ1ス1をさ1(1おさ1)1すべる1へ1まじへる1(1まじえる1),
綠,,408,,150,8,14,+27932+,/lu4/lv4,1リヨク1(1リョク1)1ロク1みどり1,
緑,綠,,408,150,8,14,+27932+,/lu4/lv4,1リヨク1(1リョク1)1ロク1みどり1,
绿,綠,,408,150,8,11,+27199+,/lu4/lv4,1リヨク1(1リョク1)1ロク1みどり1,
綢,,408,,150,8,14,+27920+,/chou2,1チウ1(1チュウ1)1チユ1(1チュ1)1まとふ1(1まとう1)1しげし1こまかい1こみあう1まつわる1つつむ1,
绸,綢,,408,150,8,11,+27120+,/chou2,1チウ1(1チュウ1)1チユ1(1チュ1)1まとふ1(1まとう1)1しげし1こまかい1こみあう1まつわる1つつむ1,
綣,,408,,150,8,14,+29912+,/quan3,1ケン1クワン1(1カン1)1まつはる1(1まつわる1)1ねんごろ1,
绻,綣,,408,150,8,11,+29112+,/quan3,1ケン1クワン1(1カン1)1まつはる1(1まつわる1)1ねんごろ1,
綦,,408,,150,8,14,+44903+,/ji1,1キ1ギ1,
綬,,408,,150,8,14,+32947+,/shou4,1シウ1(1シュウ1)1ジユ1(1ジュ1)1くみひも1ひも1,
绶,綬,,408,150,8,11,+22147+,/shou4,1シウ1(1シュウ1)1ジユ1(1ジュ1)1くみひも1ひも1,
維,,408,,150,8,14,+20914+,/wei2,1ヰ1(1イ1)1つな1つなぐ1これ1,
维,維,,408,150,8,11,+20115+,/wei2,1ヰ1(1イ1)1つな1つなぐ1これ1,
綮(1),,408,,150,8,14,+38903+,/ji3,1ケイ1カイ1はたじるし1,
綮(2),,408,,150,8,14,+38903+,/qing3,1ケイ1キヤウ1(1キョウ1)1かなめ1,
綯,,408,,150,8,14,+27920+,/tao2,1タウ1(1トウ1)1ダウ1(1ドウ1)1なふ1(1なう1)1しめる1なは1(1なわ1)1よる1,
绹,綯,,408,150,8,11,+27120+,/tao2,1タウ1(1トウ1)1ダウ1(1ドウ1)1なふ1(1なう1)1しめる1なは1(1なわ1)1よる1,
綰,,408,,150,8,14,+23977+,/wan3,1ワン1つなぐ1むすぶ1すべる1わがねる1たがねる1たく1たくる1たぐる1,
绾,綰,,408,150,8,11,+23177+,/wan3,1ワン1つなぐ1むすぶ1すべる1わがねる1たがねる1たく1たくる1たぐる1,
綱,,408,,150,8,14,+27920+,/gang1,1カウ1(1コウ1)1つな1おほづな1(1おおづな1),
纲,綱,,408,150,8,11,+27120+,/gang1,1カウ1(1コウ1)1つな1おほづな1(1おおづな1),
網,网,408,418,150,8,14,+27920+,/wang3,1バウ1(1ボウ1)1マウ1(1モウ1)1あみ1,
綴(1),,409,,150,8,14,+27947+,/zhui4,1テイ1テ1セイ1セ1セツ1あつめる1つづり1つづる1とじる1,
綴(2),,409,,150,8,14,+27947+,/zhuo4,1テツ1テチ1セツ1セチ1,
缀(1),綴,,409,150,8,11,+27147+,/zhui4,1テイ1テ1セイ1セ1セツ1あつめる1つづり1つづる1とじる1,
缀(2),綴,,409,150,8,11,+27147+,/zhuo4,1テツ1テチ1セツ1セチ1,
綵,,409,,150,8,14,+22994+,/cai3,1サイ1あや1あやぎぬ1,
綸,,409,,150,8,14,+28927+,/lun2/guan1,1リン1いと1おびひも1をさめる1(1おさめる1)1つかさどる1,
綹,,409,,150,8,14,+28964+,/liu3,1リウ1(1リュウ1)1ル1,
绺,綹,,409,150,8,11,+23164+,/liu3,1リウ1(1リュウ1)1ル1,
綺,,409,,150,8,14,+24921+,/qi3,1キ1あや1うつくしい1,
绮,綺,,409,150,8,11,+24121+,/qi3,1キ1あや1うつくしい1,
綻,,409,,150,8,14,+23981+,/zhan4,1タン1ヂン1(1ジン1)1ほころびる1ほころぶ1,
绽,綻,,409,150,8,11,+23181+,/zhan4,1タン1ヂン1(1ジン1)1ほころびる1ほころぶ1,
綽,,409,,150,8,14,+21946+,/zhuo4,1シヤク1(1シャク1)1たをやか1(1たおやか1)1ゆるやか1,
绰,綽,,409,150,8,11,+21146+,/zhuo4,1シヤク1(1シャク1)1たをやか1(1たおやか1)1ゆるやか1,
綾,,409,,150,8,14,+24947+,/ling2,1リヨウ1(1リョウ1)1リン1あや1,
绫,綾,,409,150,8,11,+24147+,/ling2,1リヨウ1(1リョウ1)1リン1あや1,
緅,,409,,150,8,14,+21947+,/zou1,1シウ1(1シュウ1)1シユ1(1シュ1)1ソウ1ス1,
緉,,409,,150,8,14,+21927+,/liang2,1リヤウ1(1リョウ1)1ラウ1(1ロウ1),
緊,,409,,150,8,14,+77903+,/jin3,1キン1かたい1きびしい1きつい1しまる1しめる1ちぢむ1,
緋,,410,,150,8,14,+21911+,/fei1,1ヒ1あか1,
绯,緋,,410,150,8,11,+21111+,/fei1,1ヒ1あか1,
緌,,410,,150,8,14,+22944+,/rui2,1ズヰ1(1ズイ1)1ヌヰ1(1ヌイ1)1おいかけ1はた1ひも1ほおすけ1,
緒,,410,,150,8,14,+24960+,/xu4,1シヨ1(1ショ1)1ジヨ1(1ジョ1)1いとぐち1を1(1お1),
総,總,417,414,150,8,14,+28933+,/zong3,1ソウ1ス1ふさ1すべる1すべて1,
绩,績,,414,150,8,11,+25182+,/ji1,1セキ1シヤク1(1シャク1)1つむぐ1うむ1いさを1(1いさお1),
绳,繩,,415,150,8,11,+26116+,/sheng2,1シヨウ1(1ショウ1)1ジヨウ1(1ジョウ1)1なは1(1なわ1)1すみなは1(1すみなわ1)1ただす1,
续,續,,416,150,8,11,+24184+,/xu4,1シヨク1(1ショク1)1ゾク1つづく1つづける1つぐ1,
綳,繃,417,414,150,8,14,+27920+,/beng1,1ハウ1(1ホウ1)1ヒヤウ1(1ヒョウ1)1たばねる1つつむ1まく1,
绷,綳繃,,417414,150,8,11,+27120+,/beng1,1ハウ1(1ホウ1)1ヒヤウ1(1ヒョウ1)1たばねる1つつむ1まく1,
綫,線,417,410,150,8,14,+23953+,/xian4,1セン1いと1すぢ1(1すじ1),
綿,緜,417,410,150,8,14,+26927+,/mian2,1ベン1メン1わた1つらなる1,
绵,綿,,417,150,8,11,+26127+,/mian2,1ベン1メン1わた1つらなる1,
緇,27725,417,410,150,8,14,+22963+,/zi1,1シ1くろ1くろぎぬ1くろい1くろむ1くろめる1,
缁,27725,,410,150,8,11,+22163+,/zi1,1シ1くろ1くろぎぬ1くろい1くろむ1くろめる1,
綷,28025,417,417,150,8,14,+20948+,/cai4,1サイ1,
绪,緒,,410,150,9,12,+24160+,/xu4,1シヨ1(1ショ1)1ジヨ1(1ジョ1)1いとぐち1を1(1お1),
27725,,410,,150,9,15,+22963+,/zi1,1シ1くろ1くろぎぬ1くろい1くろむ1くろめる1,
緗,,410,,150,9,15,+26900+,/xiang1,1シヤウ1(1ショウ1)1サウ1(1ソウ1),
缃,緗,,410,150,9,12,+26100+,/xiang1,1シヤウ1(1ショウ1)1サウ1(1ソウ1),
緘,,410,,150,9,15,+23950+,/jian1,1カン1てがみ1とぢなは1(1とじなわ1)1とぢる1(1とじる1),
缄,緘,,410,150,9,12,+23150+,/jian1,1カン1てがみ1とぢなは1(1とじなわ1)1とぢる1(1とじる1),
線,,410,,150,9,15,+26932+,/xian4,1セン1いと1すぢ1(1すじ1),
緜,絮,410,406,150,9,15,+22293+,/mian2,1ベン1メン1わた1つらなる1,
緝,,410,,150,9,15,+26941+,/qi4,1シフ1(1シュウ1)1つむぐ1うむ1つぐ1あつめる1とらへる1(1とらえる1),
缉,緝,,410,150,9,12,+26141+,/qi4,1シフ1(1シュウ1)1つむぐ1うむ1つぐ1あつめる1とらへる1(1とらえる1),
緞,,411,,150,9,15,+27947+,/duan4,1タン1ダン1ドン1,
缎,緞,,411,150,9,12,+27147+,/duan4,1タン1ダン1ドン1,
締,,411,,150,9,15,+20927+,/di4,1テイ1ダイ1しまる1しめる1むすぶ1,
缔,締,,411,150,9,12,+20127+,/di4,1テイ1ダイ1しまる1しめる1むすぶ1,
緡,,411,,150,9,15,+27964+,/min2,1ビン1ミン1さし1ぜにさし1つりいと1,
缗,緡,,411,150,9,12,+27164+,/min2,1ビン1ミン1さし1ぜにさし1つりいと1,
緣(1),,411,,150,9,15,+27932+,/yuan2,1エン1ふち1へり1,
緣(2),,411,,150,9,15,+27932+,/yuan2,1エン1よる1よつて1(1よって1)1えにし1ゆかり1,
縁(1),緣,,411,150,9,15,+27932+,/yuan2,1エン1ふち1へり1,
縁(2),緣,,411,150,9,15,+27932+,/yuan2,1エン1よる1よつて1(1よって1)1えにし1ゆかり1,
缘(1),緣,,411,150,9,12,+27132+,/yuan2,1エン1ふち1へり1,
缘(2),緣,,411,150,9,12,+27132+,/yuan2,1エン1よる1よつて1(1よって1)1えにし1ゆかり1,
緤,絏,411,,150,9,15,+24994+,/xie4,1セツ1セチ1きづな1(1きずな1)1つなぐ1,
緥,褓,411,504,150,9,15,+26994+,/bao3,1ホ1ハウ1(1ホウ1),
緦,,411,,150,9,15,+26930+,/si1,1シ1,
缌,緦,,411,150,9,12,+26130+,/si1,1シ1,
編,,411,,150,9,15,+23927+,/bian1,1ヘン1あむ1とぢいと1(1とじいと1)1ふみ1,
编,編,,411,150,9,12,+23127+,/bian1,1ヘン1あむ1とぢいと1(1とじいと1)1ふみ1,
緩,,411,,150,9,15,+22947+,/huan3,1クワン1(1カン1)1グワン1(1ガン1)1ゆるい1ゆるむ1ゆるめる1ゆるやか1,
缓,緩,,411,150,9,12,+22147+,/huan3,1クワン1(1カン1)1グワン1(1ガン1)1ゆるい1ゆるむ1ゆるめる1ゆるやか1,
緪,,411,,150,9,12,+21917+,/geng1,1コウ1,
緬,,411,,150,9,15,+21960+,/mian3,1ベン1メン1とほい1(1とおい1)1はるか1,
缅,緬,,411,150,9,12,+21162+,/mian3,1ベン1メン1とほい1(1とおい1)1はるか1,
緯,經,411,407,150,9,15,+24956+,/wei3,1ヰ1(1イ1)1よこいと1よこ1ぬき1,
緲,縹,411,413,150,9,15,+29920+,/miao3,1ベウ1(1ビョウ1)1メウ1(1ミョウ1)1かすか1はるか1,
缈,緲,,411,150,9,12,+29120+,/miao3,1ベウ1(1ビョウ1)1メウ1(1ミョウ1)1かすか1はるか1,
練,,411,,150,9,15,+25996+,/lian4,1レン1ねる1ねりぎぬ1,
緶,,412,,150,9,15,+21946+,/pian2/bian3,1ヘン1ベン1,
缏,緶,,412,150,9,12,+21146+,/pian2/bian3,1ヘン1ベン1,
緹,,412,,150,9,15,+26981+,/ti2,1テイ1ダイ1あか1あかぎぬ1,
缇,緹,,412,150,9,12,+26188+,/ti2,1テイ1ダイ1あか1あかぎぬ1,
緻,,412,,150,9,15,+28940+,/zhi3,1チ1ヂ1こまかい1くわしい1,
緼(1),縕,,412,150,9,15,+26112+,/wen1,1ヲン1(1オン1)1あかい1おくぶかい1,
緼(2),縕,,412,150,9,15,+26112+,/yun1,1ウン1,
緼(3),縕,,412,150,9,15,+26112+,/yun4,1ウン1くずあさ1ふるわた1わた1,
缊(1),縕,,412,150,9,12,+26112+,/wen1,1ヲン1(1オン1)1あかい1おくぶかい1,
缊(2),縕,,412,150,9,12,+26112+,/yun1,1ウン1,
缊(3),縕,,412,150,9,12,+26112+,/yun4,1ウン1くずあさ1ふるわた1わた1,
缒,縋,,412,150,9,12,+27137+,/zhui4,1ツヰ1(1ツイ1)1ヅヰ1(1ズイ1)1すがる1かける1なは1(1なわ1),
缕(1),縷,,413,150,9,12,+29144+,/lv3,1リユ1(1リュ1)1ル1いと1いとすぢ1(1いとすじ1)1くはしい1(1くわしい1)1こまかい1,
缕(2),縷,,413,150,9,12,+29144+,/lou2,1ロウ1ル1ぼろ1,
缋,繢,,415,150,9,12,+25182+,/hui4,1クワイ1(1カイ1)1ヱ1(1エ1),
縄,繩,,415,150,9,15,+26916+,/sheng2,1シヨウ1(1ショウ1)1ジヨウ1(1ジョウ1)1なは1(1なわ1)1すみなは1(1すみなわ1)1ただす1,
缆,纜,,417,150,9,12,+28112+,/lan4,1ともづな1,
飨,饗,,623,150,9,12,+28232+,/xiang3,1キヤウ1(1キョウ1)1カウ1(1コウ1)1うたげ1あふ1(1あう1)1あへ1(1あえ1)1うける1もてなす1,
緫,總,417,414,150,9,15,+27932+,/zong3,1ソウ1ス1ふさ1すべる1すべて1,
縕(1),,412,,150,10,16,+26917+,/wen1,1ヲン1(1オン1)1あかい1おくぶかい1,
縕(2),,412,,150,10,16,+26917+,/yun1,1ウン1,
縕(3),,412,,150,10,16,+26917+,/yun4,1ウン1くずあさ1ふるわた1わた1,
縈,,412,,150,10,16,+99903+,/ying2,1エイ1ヤウ1(1ヨウ1)1まがる1めぐらす1めぐる1,
縉,,412,,150,10,16,+21961+,/jin4,1シン1うすあかい1さしはさむ1,
缙,縉,,412,150,10,13,+21161+,/jin4,1シン1うすあかい1さしはさむ1,
縊,,412,,150,10,16,+28917+,/yi4,1イ1エイ1アイ1くびる1くびれる1,
缢,縊,,412,150,10,13,+28112+,/yi4,1イ1エイ1アイ1くびる1くびれる1,
縋,,412,,150,10,16,+27937+,/zhui4,1ツヰ1(1ツイ1)1ヅヰ1(1ズイ1)1すがる1かける1なは1(1なわ1),
縐,,412,,150,10,16,+27927+,/zhou4,1シウ1(1シュウ1)1シユ1(1シュ1)1ちぢむ1ちぢみ1,
縑,,412,,150,10,16,+28937+,/jian1,1ケン1かとり1かとりぎぬ1きぎぬ1きぬ1ふたこぎぬ1,
缣,縑,,412,150,10,13,+23137+,/jian1,1ケン1かとり1かとりぎぬ1きぎぬ1きぬ1ふたこぎぬ1,
縗,,412,,150,10,16,+20932+,/cui1,1サイ1セ1,
缞,縗,,412,150,10,13,+20132+,/cui1,1サイ1セ1,
縛,,412,,150,10,16,+23942+,/fu2/fo4/fu4,1ハク1バク1しばる1,
缚,縛,,412,150,10,13,+23142+,/fu2/fo4/fu4,1ハク1バク1しばる1,
縝,,412,,150,10,16,+21981+22981+,/zhen3,1シン1くろかみ1くろい1こまか1,
缜,縝,,412,150,10,13,+24181+,/zhen3,1シン1くろかみ1くろい1こまか1,
縞,,412,,150,10,16,+20927+,/gao3,1カウ1(1コウ1)1しろぎぬ1しま1かとり1,
缟,縞,,412,150,10,13,+20127+,/gao3,1カウ1(1コウ1)1しろぎぬ1しま1かとり1,
縟,,412,,150,10,16,+21943+,/ru4,1ジヨク1(1ジョク1)1ニヨク1(1ニョク1)1ニク1かざり1くどい1しげし1わづらわしい1(1わずらわしい1)1しとね1,
缛,縟,,412,150,10,13,+21143+,/ru4,1ジヨク1(1ジョク1)1ニヨク1(1ニョク1)1ニク1かざり1くどい1しげし1わづらわしい1(1わずらわしい1)1しとね1,
縠,,412,,150,10,16,+47947+,/hu2,1コク1ゴク1ちぢみぎぬ1となみ1,
縢,,413,,150,10,16,+79293+,/teng2,1トウ1ドウ1なは1(1なわ1)1ひも1おび1しばる1とぢる1(1とじる1)1からげる1むかばき1かな1,
縣(1),懸,413,180,150,10,16,+62993+,/xuan2,1ケン1ゲン1かける1かかる1さかづり1,
縣(2),,413,,150,10,16,+62993+,/xian4,1ケン1ゲン1あがた1,
缝(1),縫,,413,150,10,13,+27135+,/feng2,1ホウ1ブ1ぬふ1(1ぬう1),
缝(2),縫,,413,150,10,13,+27135+,/feng4,1ホウ1ブ1ぬひめ1(1ぬいめ1),
縭,,413,,150,10,16,+20927+,/li2,1リ1,
缡,縭,,413,150,10,13,+20127+,/li2,1リ1,
縦(1),縱,,413,150,10,16,+28981+,/zong4,1シヨウ1(1ショウ1)1シユ1(1シュ1)1ジユウ1(1ジュウ1)1はなつ1ほしいまま1ゆるす1ゆるめる1たとへ1(1たとえ1)1たとひ1(1たとい1),
縦(2),縱,,413,150,10,16,+28981+,/zong3,1ソウ1ス1,
縦(3),縱,,413,150,10,16,+28981+,/zong1,1シヨウ1(1ショウ1)1ジユウ1(1ジュウ1)1たて1,
缤,繽,,416,150,10,13,+23181+,/bin1,1ヒン1,
缠,纏,,416,150,10,13,+20115+,/chan2,1テン1デン1まとふ1(1まとう1)1まつはる1(1まつわる1)1まとひ1(1まとい1)1まとめる1,
縚,絛,417,406,150,10,16,+22977+,/tao1,1タウ1(1トウ1)1うちひも1くみひも1さなだ1,
縫(1),,413,,150,11,17,+27934+,/feng2,1ホウ1ブ1ぬふ1(1ぬう1),
縫(2),,413,,150,11,17,+27934+,/feng4,1ホウ1ブ1ぬひめ1(1ぬいめ1),
縮,,413,,150,11,17,+23961+,/su4/suo4,1シユク1(1シュク1)1ちぢみ1ちぢまる1ちぢむ1ちぢめる1ちぢらす1ちぢれる1なほい1(1なおい1)1したむ1,
缩,縮,,413,150,11,14,+23162+,/su4/suo4,1シユク1(1シュク1)1ちぢみ1ちぢまる1ちぢむ1ちぢめる1ちぢらす1ちぢれる1なほい1(1なおい1)1したむ1,
縱(1),,413,,150,11,17,+28281+,/zong4,1シヨウ1(1ショウ1)1シユ1(1シュ1)1ジユウ1(1ジュウ1)1はなつ1ほしいまま1ゆるす1ゆるめる1たとへ1(1たとえ1)1たとひ1(1たとい1),
縱(2),,413,,150,11,17,+28281+,/zong3,1ソウ1ス1,
縱(3),,413,,150,11,17,+28281+,/zong1,1シヨウ1(1ショウ1)1ジユウ1(1ジュウ1)1たて1,
縲,,413,,150,11,17,+26993+,/lei2,1ルヰ1(1ルイ1)1かさねる1しばる1つなぐ1なは1(1なわ1),
缧,縲,,413,150,11,14,+26193+,/lei2,1ルヰ1(1ルイ1)1かさねる1しばる1つなぐ1なは1(1なわ1),
縴,,413,,150,11,17,+20953+,/qian4,1ケン1,
縵(1),,413,,150,11,17,+26947+,/man4,1バン1マン1つれびき1むじぎぬ1ゆるやか1ゆるい1,
縵(2),,413,,150,11,17,+26947+,/man4,1バン1マン1,
缦(1),縵,,413,150,11,14,+26147+,/man4,1バン1マン1つれびき1むじぎぬ1ゆるやか1ゆるい1,
缦(2),縵,,413,150,11,14,+26147+,/man4,1バン1マン1,
縶,,413,,150,11,17,+45903+,/zhi2,1チフ1(1チュウ1),
縷(1),,413,,150,11,17,+25944+,/lv3,1リユ1(1リュ1)1ル1いと1いとすぢ1(1いとすじ1)1くはしい1(1くわしい1)1こまかい1,
縷(2),,413,,150,11,17,+25944+,/lou2,1ロウ1ル1ぼろ1,
縹(1),,413,,150,11,17,+21991+,/piao3,1ヘウ1(1ヒョウ1),
縹(2),,413,,150,11,17,+21991+,/piao3,1ヘウ1(1ヒョウ1),
缥(1),縹,,413,150,11,14,+21191+,/piao3,1ヘウ1(1ヒョウ1),
缥(2),縹,,413,150,11,14,+21191+,/piao3,1ヘウ1(1ヒョウ1),
縻,,414,,150,11,17,+00293+,/mi2,1ビ1ミ1しばる1つなぐ1きづな1(1きずな1),
總,,414,,150,11,17,+26930+,/zong3,1ソウ1ス1ふさ1すべる1すべて1,
績,,414,,150,11,17,+25986+,/ji1,1セキ1シヤク1(1シャク1)1つむぐ1うむ1いさを1(1いさお1),
縿(1),,414,,150,11,17,+23922+,/shan1,1サン1,
縿(2),綃,414,407,150,11,17,+23922+,/xiao1,1セウ1(1ショウ1)1あやぎぬ1うすぎぬ1きぎぬ1,
繁(1),,414,,150,11,17,+88903+,/fan2,1ハン1ボン1しげし1しげる1わづらはしい1(1わずらわしい1),
繁(2),,414,,150,11,17,+88903+,/pan2,1ハン1バン1,
繃,,414,,150,11,17,+22927+,/beng1,1ハウ1(1ホウ1)1ヒヤウ1(1ヒョウ1)1たばねる1つつむ1まく1,
繅(1),,414,,150,11,17,+22994+,/sao1,1サウ1(1ソウ1)1くる1,
繅(2),藻,414,,150,11,17,+22994+,/zao3,1サウ1(1ソウ1)1も1,
繆(1),綢,414,408,150,11,17,+27922+,/miu2,1ビユウ1(1ビュウ1)1ム1リウ1(1リュウ1)1ル1,
繆(2),,414,,150,11,17,+27922+,/jiu1,1キウ1(1キュウ1)1ク1たばねる1くくる1くびれる1,
繆(3),,414,,150,11,17,+27922+,/miu4/mu4,1ビユウ1(1ビュウ1)1ム1あやまる1あやまり1いつはる1(1いつわる1)1たがふ1(1たがう1),
繆(4),穆,414,378,150,11,17,+27922+,/mu4,1ボク1モク1,
缪(1),繆,,414,150,11,17,+27122+,/miu2,1ビユウ1(1ビュウ1)1ム1リウ1(1リュウ1)1ル1,
缪(2),繆,,414,150,11,17,+27122+,/jiu1,1キウ1(1キュウ1)1ク1たばねる1くくる1くびれる1,
缪(3),繆,,414,150,11,17,+27122+,/miu4/mu4,1ビユウ1(1ビュウ1)1ム1あやまる1あやまり1いつはる1(1いつわる1)1たがふ1(1たがう1),
缪(4),繆,,414,150,11,17,+27122+,/mu4,1ボク1モク1,
繇(1),,414,,150,11,17,+22793+,/yao2,1エウ1(1ヨウ1)1うらかた1えだち1,
繇(2),由,414,342,150,11,17,+22793+,/you2,1イウ1(1ユウ1)1ユ1したがふ1(1したがう1)1よる1,
繇(3),,414,,150,11,17,+22793+,/zhou4,1チウ1(1チュウ1)1ヂユ1(1ジュ1),
繈,,414,,150,11,17,+23936+,/qiang3,1キヤウ1(1キョウ1)1カウ1(1コウ1)1せをひおび1(1せおいおび1)1むつき1,
繋,繫,,415,150,11,17,+57903+,/ji4/xi4,1ケイ1カイ1つなぐ1つながる1かかる1かける1きづな1(1きずな1)1とらへる1(1とらえる1),
繍,繡,,416,150,11,17,+25927+,/xiu4,1シウ1(1シュウ1)1シユ1(1シュ1)1うつくしい1にしき1ぬひとり1(1ぬいとり1),
缨,纓,,417,150,11,14,+27144+,/ying,1エイ1ヤウ1(1ヨウ1)1ひも1まとふ1(1まとう1)1むながい1,
繊,纖,,417,150,11,17,+23950+,/xian1,1セン1ほそい1ちいさい1こまかい1しなやか1すぢ1(1すじ1),
縰(1),纚,417,417,150,11,17,+21981+,/xi3,1シ1,
縰(2),纚,417,417,150,11,17,+21981+,/shi3,1シ1,
繒,,414,,150,12,18,+28966+,/zeng1,1シヨウ1(1ショウ1)1ゾウ1いぐるみ1きぬ1たかい1,
缯,繒,,414,150,12,15,+28166+,/zeng1,1シヨウ1(1ショウ1)1ゾウ1いぐるみ1きぬ1たかい1,
繐,,414,,150,12,18,+25933+,/sui4,1ケイ1ヱ1(1エ1)1セイ1,
織,,415,,150,12,18,+23950+,/zhi1,1シヨク1(1ショク1)1シキ1おる1,
繕,,415,,150,12,18,+28961+,/shan4,1セン1ゼン1つくろふ1(1つくろう1),
缮,繕,,415,150,12,15,+28161+,/shan4,1セン1ゼン1つくろふ1(1つくろう1),
繖,傘,415,025,150,12,18,+28940+,/san3,1サン1あまがき1きぬがさ1,
繙,翻,415,425,150,12,18,+22969+,/fan1,1ハン1ボン1ホン1ひもとく1ひるがへる1(1ひるがえる1),
繚,,415,,150,12,18,+24996+,/liao2,1レウ1(1リョウ1)1まつはる1(1まつわる1)1まとふ1(1まとう1)1めぐらす1めぐる1,
缭,繚,,415,150,12,15,+24196+,/liao2,1レウ1(1リョウ1)1まつはる1(1まつわる1)1まとふ1(1まとう1)1めぐらす1めぐる1,
繞,,415,,150,12,18,+24911+,/rao4,1ゼウ1(1ジョウ1)1ネウ1(1ニョウ1)1まつはる1(1まつわる1)1まとふ1(1まとう1)1めぐる1,
繢,繪,415,415,150,12,18,+25986+,/hui4,1クワイ1(1カイ1)1ヱ1(1エ1)1ゑがく1(1えがく1),
颣,纇,,416,150,12,18,+91982+,/lei4,1ライ1レ1,
